epoch:1
train path acc=0.9024320961221708	test path acc=0.6193869379158772	ensemble acc=0.653272101033295
vote rate for correct mean=0.8517300242902516 max=1.0 min=0.0
vote rate for wrong mean=0.7921951668565522 max=1.0 min=0.2966263526416295
id	results				label	correct	vote rate
274.0	263.0	0.0	17.0	633.0	0.0	0.0	0.6933187294633077
285.0	0.0	349.0	0.0	1.0	3.0	0.0	0.9971428571428571
289.0	477.0	543.0	1.0	23.0	0.0	0.0	0.5201149425287356
292.0	0.0	238.0	0.0	87.0	0.0	0.0	0.7323076923076923
297.0	255.0	538.0	268.0	281.0	3.0	0.0	0.4008941877794337
298.0	92.0	649.0	0.0	1.0	2.0	0.0	0.8746630727762803
308.0	1.0	99.0	0.0	536.0	2.0	0.0	0.8427672955974843
321.0	19.0	271.0	0.0	3.0	0.0	0.0	0.9249146757679181
325.0	78.0	230.0	0.0	349.0	0.0	0.0	0.5312024353120244
326.0	274.0	285.0	0.0	0.0	0.0	0.0	0.5098389982110912
329.0	1.0	1311.0	80.0	1.0	2.0	0.0	0.9411342426417804
332.0	1.0	462.0	12.0	0.0	2.0	0.0	0.9726315789473684
333.0	2.0	1647.0	506.0	5.0	2.0	0.0	0.7625
340.0	271.0	633.0	0.0	354.0	3.0	0.0	0.5031796502384738
344.0	0.0	6.0	0.0	639.0	1.0	0.0	0.9906976744186047
346.0	333.0	445.0	0.0	0.0	0.0	0.0	0.5719794344473008
347.0	114.0	81.0	140.0	1222.0	2.0	0.0	0.7848426461143224
354.0	0.0	0.0	296.0	7.0	1.0	0.0	0.976897689768977
364.0	0.0	0.0	0.0	718.0	0.0	0.0	1.0
365.0	0.0	1023.0	0.0	767.0	3.0	0.0	0.5715083798882682
370.0	9.0	62.0	0.0	0.0	0.0	0.0	0.8732394366197183
372.0	800.0	907.0	0.0	228.0	0.0	0.0	0.468733850129199
373.0	601.0	585.0	0.0	676.0	0.0	0.0	0.36305048335123524
374.0	66.0	855.0	0.0	4.0	0.0	0.0	0.9243243243243243
381.0	59.0	297.0	0.0	167.0	0.0	0.0	0.5678776290630975
385.0	118.0	417.0	0.0	1.0	0.0	0.0	0.7779850746268657
386.0	0.0	384.0	0.0	0.0	2.0	0.0	1.0
387.0	0.0	97.0	371.0	97.0	1.0	0.0	0.6566371681415929
388.0	185.0	356.0	0.0	2.0	0.0	0.0	0.6556169429097606
392.0	1161.0	88.0	0.0	1241.0	1.0	0.0	0.4983935742971888
395.0	452.0	79.0	0.0	1.0	3.0	0.0	0.849624060150376
396.0	450.0	81.0	0.0	0.0	3.0	0.0	0.847457627118644
400.0	874.0	274.0	0.0	1617.0	1.0	0.0	0.5848101265822785
407.0	540.0	288.0	0.0	0.0	3.0	0.0	0.6521739130434783
411.0	447.0	675.0	46.0	2.0	0.0	0.0	0.5769230769230769
414.0	0.0	235.0	145.0	0.0	2.0	0.0	0.618421052631579
420.0	188.0	89.0	0.0	0.0	1.0	0.0	0.6787003610108303
424.0	871.0	1628.0	337.0	451.0	3.0	0.0	0.49528445390933984
431.0	199.0	7.0	0.0	0.0	3.0	0.0	0.9660194174757282
432.0	221.0	9.0	0.0	1535.0	0.0	0.0	0.8696883852691218
434.0	0.0	15.0	19.0	876.0	1.0	0.0	0.9626373626373627
438.0	1397.0	485.0	0.0	0.0	1.0	0.0	0.7422954303931987
439.0	382.0	6.0	0.0	1540.0	1.0	0.0	0.7987551867219918
442.0	54.0	39.0	46.0	232.0	1.0	0.0	0.6253369272237197
443.0	439.0	540.0	0.0	3.0	0.0	0.0	0.5498981670061099
447.0	6.0	90.0	0.0	1.0	0.0	0.0	0.9278350515463918
451.0	340.0	20.0	0.0	0.0	2.0	0.0	0.9444444444444444
452.0	348.0	238.0	0.0	0.0	1.0	0.0	0.5938566552901023
455.0	4.0	1.0	315.0	65.0	3.0	0.0	0.8181818181818182
456.0	4.0	2.0	315.0	72.0	3.0	0.0	0.8015267175572519
459.0	142.0	347.0	230.0	0.0	2.0	0.0	0.48261474269819193
462.0	6.0	80.0	0.0	78.0	0.0	0.0	0.4878048780487805
463.0	0.0	0.0	0.0	799.0	2.0	0.0	1.0
467.0	307.0	14.0	0.0	788.0	1.0	0.0	0.7105500450856628
468.0	3.0	352.0	0.0	0.0	0.0	0.0	0.9915492957746479
476.0	91.0	0.0	0.0	4.0	1.0	0.0	0.9578947368421052
479.0	183.0	192.0	0.0	64.0	3.0	0.0	0.43735763097949887
481.0	1.0	62.0	0.0	1358.0	1.0	0.0	0.9556650246305419
485.0	0.0	645.0	0.0	77.0	3.0	0.0	0.8933518005540166
486.0	375.0	1576.0	486.0	109.0	2.0	0.0	0.6190102120974077
487.0	0.0	0.0	0.0	885.0	2.0	0.0	1.0
488.0	0.0	481.0	8.0	0.0	2.0	0.0	0.983640081799591
495.0	0.0	732.0	0.0	125.0	3.0	0.0	0.8541423570595099
496.0	0.0	927.0	599.0	232.0	3.0	0.0	0.5273037542662116
503.0	0.0	1.0	0.0	1679.0	0.0	0.0	0.9994047619047619
507.0	52.0	411.0	0.0	0.0	0.0	0.0	0.8876889848812095
509.0	1.0	37.0	243.0	180.0	1.0	0.0	0.527114967462039
516.0	1.0	4.0	0.0	0.0	0.0	0.0	0.8
525.0	4226.0	1091.0	22.0	2311.0	3.0	0.0	0.5524183006535948
526.0	3211.0	802.0	13.0	2680.0	1.0	0.0	0.4788249328959141
532.0	0.0	442.0	0.0	0.0	2.0	0.0	1.0
534.0	0.0	507.0	0.0	121.0	3.0	0.0	0.8073248407643312
535.0	0.0	934.0	0.0	377.0	2.0	0.0	0.7124332570556827
538.0	0.0	33.0	0.0	0.0	0.0	0.0	1.0
554.0	0.0	511.0	0.0	1.0	2.0	0.0	0.998046875
558.0	5.0	1565.0	284.0	971.0	3.0	0.0	0.5539823008849557
559.0	1.0	0.0	15.0	254.0	1.0	0.0	0.9407407407407408
568.0	313.0	713.0	13.0	1054.0	0.0	0.0	0.5035833731485906
571.0	0.0	504.0	218.0	255.0	2.0	0.0	0.5158648925281474
574.0	0.0	0.0	0.0	245.0	0.0	0.0	1.0
575.0	273.0	1.0	0.0	168.0	3.0	0.0	0.6176470588235294
583.0	0.0	10.0	307.0	0.0	1.0	0.0	0.9684542586750788
594.0	642.0	0.0	434.0	17.0	1.0	0.0	0.5873741994510522
604.0	225.0	0.0	0.0	0.0	3.0	0.0	1.0
605.0	233.0	0.0	149.0	262.0	2.0	0.0	0.40683229813664595
610.0	0.0	15.0	245.0	267.0	1.0	0.0	0.5066413662239089
641.0	1.0	284.0	0.0	949.0	1.0	0.0	0.7690437601296597
644.0	511.0	0.0	0.0	0.0	1.0	0.0	1.0
645.0	0.0	540.0	0.0	0.0	2.0	0.0	1.0
651.0	78.0	349.0	0.0	14.0	0.0	0.0	0.7913832199546486
656.0	64.0	27.0	32.0	0.0	2.0	0.0	0.5203252032520326
658.0	36.0	22.0	0.0	0.0	1.0	0.0	0.6206896551724138
660.0	1450.0	553.0	0.0	1.0	1.0	0.0	0.7235528942115769
663.0	0.0	308.0	0.0	0.0	0.0	0.0	1.0
664.0	12.0	105.0	0.0	7.0	2.0	0.0	0.8467741935483871
669.0	18.0	140.0	0.0	0.0	2.0	0.0	0.8860759493670886
673.0	559.0	477.0	36.0	5.0	1.0	0.0	0.5190343546889508
675.0	0.0	0.0	0.0	1002.0	2.0	0.0	1.0
678.0	120.0	866.0	0.0	21.0	3.0	0.0	0.8599801390268124
682.0	204.0	0.0	0.0	15.0	3.0	0.0	0.9315068493150684
692.0	196.0	1.0	44.0	0.0	1.0	0.0	0.8132780082987552
693.0	179.0	3.0	30.0	0.0	1.0	0.0	0.8443396226415094
694.0	184.0	1.0	35.0	0.0	1.0	0.0	0.8363636363636363
699.0	75.0	621.0	0.0	1294.0	0.0	0.0	0.650251256281407
702.0	0.0	302.0	0.0	0.0	2.0	0.0	1.0
708.0	206.0	872.0	0.0	34.0	2.0	0.0	0.7841726618705036
710.0	328.0	1459.0	47.0	1809.0	1.0	0.0	0.496568762009333
713.0	86.0	577.0	0.0	98.0	2.0	0.0	0.7582128777923784
716.0	0.0	1033.0	0.0	6.0	0.0	0.0	0.9942252165543792
717.0	18.0	107.0	0.0	14.0	0.0	0.0	0.7697841726618705
721.0	179.0	1251.0	0.0	2.0	0.0	0.0	0.8736033519553073
726.0	179.0	235.0	0.0	0.0	0.0	0.0	0.5676328502415459
734.0	1287.0	892.0	0.0	1326.0	1.0	0.0	0.3783166904422254
735.0	376.0	466.0	458.0	271.0	0.0	0.0	0.2966263526416295
738.0	426.0	3.0	0.0	0.0	1.0	0.0	0.993006993006993
744.0	551.0	1.0	0.0	0.0	2.0	0.0	0.9981884057971014
752.0	567.0	466.0	0.0	342.0	3.0	0.0	0.4123636363636364
754.0	4.0	147.0	2.0	0.0	0.0	0.0	0.9607843137254902
772.0	731.0	1227.0	0.0	312.0	0.0	0.0	0.5405286343612334
778.0	784.0	5.0	498.0	6.0	1.0	0.0	0.6063418406805878
781.0	515.0	70.0	0.0	23.0	1.0	0.0	0.8470394736842105
783.0	192.0	428.0	0.0	0.0	0.0	0.0	0.6903225806451613
797.0	0.0	18.0	0.0	453.0	1.0	0.0	0.9617834394904459
805.0	0.0	327.0	0.0	0.0	0.0	0.0	1.0
817.0	388.0	101.0	38.0	66.0	1.0	0.0	0.654300168634064
824.0	0.0	42.0	5.0	2.0	0.0	0.0	0.8571428571428571
826.0	225.0	121.0	0.0	1.0	1.0	0.0	0.6484149855907781
827.0	0.0	21.0	235.0	0.0	3.0	0.0	0.91796875
831.0	520.0	822.0	6.0	22.0	0.0	0.0	0.6
833.0	0.0	354.0	0.0	1081.0	1.0	0.0	0.7533101045296168
841.0	39.0	512.0	0.0	0.0	0.0	0.0	0.9292196007259528
852.0	101.0	330.0	0.0	0.0	2.0	0.0	0.765661252900232
853.0	81.0	348.0	0.0	0.0	0.0	0.0	0.8111888111888111
859.0	1170.0	2.0	0.0	0.0	2.0	0.0	0.9982935153583617
860.0	1111.0	10.0	11.0	46.0	1.0	0.0	0.9431239388794567
863.0	31.0	585.0	0.0	540.0	2.0	0.0	0.5060553633217993
875.0	193.0	58.0	0.0	490.0	0.0	0.0	0.6612685560053981
882.0	372.0	38.0	0.0	0.0	3.0	0.0	0.9073170731707317
883.0	288.0	0.0	0.0	1101.0	2.0	0.0	0.7926565874730022
891.0	685.0	44.0	434.0	293.0	2.0	0.0	0.47046703296703296
896.0	0.0	607.0	0.0	0.0	3.0	0.0	1.0
899.0	295.0	290.0	0.0	0.0	2.0	0.0	0.5042735042735043
901.0	0.0	0.0	0.0	1410.0	0.0	0.0	1.0
902.0	201.0	683.0	0.0	0.0	0.0	0.0	0.7726244343891403
903.0	0.0	900.0	0.0	80.0	3.0	0.0	0.9183673469387755
904.0	604.0	0.0	0.0	0.0	2.0	0.0	1.0
906.0	549.0	39.0	229.0	0.0	1.0	0.0	0.6719706242350061
907.0	0.0	433.0	0.0	1175.0	2.0	0.0	0.7307213930348259
909.0	1.0	961.0	0.0	87.0	3.0	0.0	0.9161105815061964
912.0	0.0	0.0	0.0	1121.0	2.0	0.0	1.0
920.0	280.0	0.0	0.0	0.0	1.0	0.0	1.0
926.0	0.0	302.0	0.0	3.0	0.0	0.0	0.9901639344262295
928.0	614.0	0.0	0.0	0.0	2.0	0.0	1.0
935.0	558.0	7.0	0.0	0.0	2.0	0.0	0.9876106194690265
937.0	1683.0	2.0	0.0	0.0	1.0	0.0	0.998813056379822
940.0	604.0	0.0	0.0	5.0	3.0	0.0	0.9917898193760263
943.0	249.0	158.0	0.0	0.0	1.0	0.0	0.6117936117936118
945.0	302.0	507.0	0.0	0.0	0.0	0.0	0.6266996291718171
949.0	0.0	0.0	0.0	319.0	2.0	0.0	1.0
950.0	40.0	0.0	0.0	0.0	1.0	0.0	1.0
951.0	3.0	0.0	10.0	878.0	0.0	0.0	0.9854096520763187
959.0	368.0	140.0	326.0	3.0	2.0	0.0	0.43966547192353644
970.0	0.0	0.0	451.0	439.0	3.0	0.0	0.5067415730337078
977.0	546.0	0.0	0.0	0.0	1.0	0.0	1.0
978.0	0.0	1.0	0.0	1130.0	2.0	0.0	0.9991158267020336
990.0	50.0	1.0	0.0	0.0	1.0	0.0	0.9803921568627451
991.0	16.0	436.0	0.0	86.0	0.0	0.0	0.8104089219330854
992.0	632.0	430.0	0.0	0.0	1.0	0.0	0.5951035781544256
993.0	16.0	2263.0	581.0	80.0	2.0	0.0	0.7697278911564626
1001.0	0.0	0.0	876.0	143.0	3.0	0.0	0.8596663395485771
1004.0	100.0	1.0	0.0	142.0	0.0	0.0	0.5843621399176955
1005.0	152.0	84.0	0.0	0.0	1.0	0.0	0.6440677966101694
1008.0	40.0	543.0	47.0	4.0	0.0	0.0	0.8564668769716088
1011.0	548.0	0.0	0.0	0.0	1.0	0.0	1.0
1012.0	69.0	31.0	0.0	178.0	0.0	0.0	0.6402877697841727
1017.0	0.0	211.0	0.0	94.0	2.0	0.0	0.6918032786885245
1018.0	0.0	110.0	38.0	143.0	2.0	0.0	0.49140893470790376
1020.0	178.0	638.0	1.0	3.0	0.0	0.0	0.7780487804878049
1021.0	338.0	0.0	15.0	0.0	1.0	0.0	0.9575070821529745
1022.0	350.0	1.0	14.0	0.0	1.0	0.0	0.958904109589041
1024.0	0.0	0.0	0.0	41.0	2.0	0.0	1.0
1027.0	1.0	0.0	11.0	0.0	3.0	0.0	0.9166666666666666
1029.0	6.0	2.0	15.0	0.0	1.0	0.0	0.6521739130434783
1035.0	2.0	355.0	24.0	0.0	2.0	0.0	0.931758530183727
1037.0	0.0	633.0	0.0	322.0	3.0	0.0	0.6628272251308901
1064.0	102.0	6.0	0.0	243.0	0.0	0.0	0.6923076923076923
1065.0	0.0	296.0	0.0	0.0	3.0	0.0	1.0
1070.0	24.0	180.0	0.0	0.0	0.0	0.0	0.8823529411764706
1077.0	676.0	2.0	0.0	0.0	1.0	0.0	0.9970501474926253
1079.0	0.0	379.0	0.0	0.0	3.0	0.0	1.0
1081.0	0.0	12.0	0.0	3.0	2.0	0.0	0.8
1086.0	658.0	0.0	0.0	0.0	1.0	0.0	1.0
1088.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0
1089.0	375.0	0.0	45.0	5.0	1.0	0.0	0.8823529411764706
1090.0	41.0	1.0	430.0	0.0	1.0	0.0	0.9110169491525424
1093.0	0.0	396.0	0.0	0.0	3.0	0.0	1.0
1095.0	0.0	560.0	119.0	22.0	2.0	0.0	0.7988587731811697
1097.0	315.0	0.0	0.0	0.0	2.0	0.0	1.0
1102.0	0.0	14.0	1.0	228.0	2.0	0.0	0.9382716049382716
1109.0	4.0	23.0	249.0	0.0	3.0	0.0	0.9021739130434783
1113.0	657.0	82.0	1.0	39.0	1.0	0.0	0.8433889602053916
1115.0	130.0	0.0	0.0	39.0	2.0	0.0	0.7692307692307693
1116.0	472.0	25.0	2.0	0.0	1.0	0.0	0.9458917835671342
1117.0	485.0	18.0	0.0	0.0	1.0	0.0	0.9642147117296223
1119.0	0.0	641.0	0.0	6.0	3.0	0.0	0.990726429675425
1121.0	15.0	500.0	0.0	1.0	0.0	0.0	0.9689922480620154
1122.0	0.0	2.0	352.0	0.0	1.0	0.0	0.9943502824858758
1123.0	460.0	9.0	0.0	0.0	1.0	0.0	0.9808102345415778
1125.0	268.0	62.0	0.0	1.0	1.0	0.0	0.8096676737160121
1127.0	813.0	3.0	0.0	1177.0	0.0	0.0	0.5905669844455594
1131.0	62.0	0.0	0.0	414.0	0.0	0.0	0.8697478991596639
1133.0	648.0	0.0	0.0	0.0	1.0	0.0	1.0
1135.0	1.0	241.0	0.0	0.0	2.0	0.0	0.9958677685950413
1150.0	0.0	0.0	0.0	364.0	2.0	0.0	1.0
1152.0	1.0	77.0	0.0	1.0	2.0	0.0	0.9746835443037974
1155.0	32.0	511.0	0.0	0.0	0.0	0.0	0.9410681399631676
1156.0	0.0	77.0	808.0	40.0	1.0	0.0	0.8735135135135135
1159.0	0.0	0.0	0.0	373.0	2.0	0.0	1.0
1165.0	586.0	0.0	0.0	1.0	3.0	0.0	0.9982964224872232
1167.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0
1169.0	142.0	4.0	0.0	0.0	1.0	0.0	0.9726027397260274
1170.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0
1171.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0
1173.0	0.0	940.0	0.0	1.0	3.0	0.0	0.9989373007438895
1175.0	316.0	0.0	0.0	0.0	1.0	0.0	1.0
1178.0	0.0	8.0	0.0	4.0	2.0	0.0	0.6666666666666666
1179.0	0.0	6.0	0.0	7.0	2.0	0.0	0.5384615384615384
1180.0	0.0	2.0	0.0	1175.0	1.0	0.0	0.9983007646559049
1182.0	550.0	0.0	0.0	5.0	3.0	0.0	0.990990990990991
1186.0	507.0	365.0	0.0	0.0	1.0	0.0	0.5814220183486238
1187.0	60.0	0.0	0.0	433.0	2.0	0.0	0.8782961460446247
1188.0	671.0	1.0	0.0	2.0	1.0	0.0	0.9955489614243324
1191.0	1.0	541.0	1.0	295.0	2.0	0.0	0.6455847255369929
1192.0	0.0	8.0	0.0	2.0	2.0	0.0	0.8
1193.0	564.0	0.0	0.0	0.0	2.0	0.0	1.0
1195.0	126.0	465.0	0.0	0.0	0.0	0.0	0.7868020304568528
1203.0	0.0	0.0	18.0	0.0	1.0	0.0	1.0
1205.0	0.0	0.0	0.0	26.0	2.0	0.0	1.0
1212.0	1.0	11.0	561.0	0.0	1.0	0.0	0.9790575916230366
1213.0	0.0	0.0	0.0	1185.0	1.0	0.0	1.0
1214.0	2.0	465.0	0.0	8.0	3.0	0.0	0.9789473684210527
1215.0	33.0	2.0	0.0	0.0	3.0	0.0	0.9428571428571428
1221.0	426.0	7.0	1.0	0.0	2.0	0.0	0.9815668202764977
1222.0	32.0	0.0	0.0	73.0	1.0	0.0	0.6952380952380952
1232.0	1.0	1.0	199.0	12.0	3.0	0.0	0.9342723004694836
1236.0	63.0	1.0	0.0	1.0	1.0	0.0	0.9692307692307692
1242.0	1.0	691.0	0.0	2.0	2.0	0.0	0.9956772334293948
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
3.0	0.0	4.0	0.0	33.0	3.0	1.0	0.8918918918918919
4.0	12.0	9.0	0.0	0.0	0.0	1.0	0.5714285714285714
7.0	0.0	0.0	0.0	34.0	3.0	1.0	1.0
9.0	11.0	0.0	0.0	28.0	3.0	1.0	0.717948717948718
13.0	15.0	8.0	10.0	200.0	3.0	1.0	0.8583690987124464
14.0	43.0	30.0	0.0	466.0	3.0	1.0	0.8645640074211502
15.0	1.0	1.0	0.0	46.0	3.0	1.0	0.9583333333333334
16.0	1.0	50.0	6.0	2.0	1.0	1.0	0.847457627118644
17.0	0.0	43.0	0.0	111.0	3.0	1.0	0.7207792207792207
18.0	1.0	50.0	0.0	118.0	3.0	1.0	0.6982248520710059
19.0	45.0	32.0	0.0	3.0	0.0	1.0	0.5625
20.0	10.0	17.0	4.0	1300.0	3.0	1.0	0.976709241172051
21.0	0.0	10.0	0.0	0.0	1.0	1.0	1.0
23.0	0.0	0.0	0.0	83.0	3.0	1.0	1.0
24.0	65.0	9.0	0.0	7.0	0.0	1.0	0.8024691358024691
26.0	0.0	50.0	0.0	0.0	1.0	1.0	1.0
27.0	0.0	69.0	10.0	0.0	1.0	1.0	0.8734177215189873
29.0	0.0	0.0	0.0	90.0	3.0	1.0	1.0
30.0	65.0	165.0	54.0	1558.0	3.0	1.0	0.8458197611292074
31.0	94.0	109.0	0.0	8.0	1.0	1.0	0.5165876777251185
32.0	131.0	31.0	0.0	48.0	0.0	1.0	0.6238095238095238
33.0	8.0	127.0	16.0	37.0	1.0	1.0	0.675531914893617
37.0	14.0	319.0	12.0	10.0	1.0	1.0	0.8985915492957747
42.0	19.0	599.0	5.0	1107.0	3.0	1.0	0.6398843930635838
44.0	41.0	28.0	0.0	1.0	0.0	1.0	0.5857142857142857
49.0	3.0	101.0	95.0	983.0	3.0	1.0	0.8316412859560067
51.0	123.0	295.0	0.0	882.0	3.0	1.0	0.6784615384615384
52.0	83.0	55.0	0.0	0.0	0.0	1.0	0.6014492753623188
53.0	161.0	219.0	0.0	22.0	1.0	1.0	0.5447761194029851
54.0	324.0	215.0	0.0	0.0	0.0	1.0	0.601113172541744
55.0	1.0	286.0	1.0	357.0	3.0	1.0	0.5534883720930233
56.0	3.0	145.0	0.0	654.0	3.0	1.0	0.8154613466334164
57.0	27.0	365.0	0.0	2292.0	3.0	1.0	0.8539493293591655
59.0	278.0	391.0	0.0	6.0	1.0	1.0	0.5792592592592593
61.0	134.0	5.0	0.0	0.0	0.0	1.0	0.9640287769784173
62.0	286.0	135.0	0.0	0.0	0.0	1.0	0.6793349168646081
66.0	52.0	452.0	184.0	3114.0	3.0	1.0	0.8190426091530774
68.0	0.0	58.0	1.0	0.0	1.0	1.0	0.9830508474576272
69.0	1137.0	2449.0	199.0	1062.0	1.0	1.0	0.5052609861770168
73.0	12.0	3.0	1.0	2307.0	3.0	1.0	0.9931123547137323
74.0	18.0	0.0	0.0	0.0	0.0	1.0	1.0
75.0	0.0	43.0	0.0	4.0	1.0	1.0	0.9148936170212766
77.0	356.0	15.0	0.0	0.0	0.0	1.0	0.9595687331536388
78.0	391.0	28.0	1.0	2.0	0.0	1.0	0.9265402843601895
82.0	130.0	38.0	0.0	3.0	0.0	1.0	0.7602339181286549
83.0	0.0	120.0	0.0	1.0	1.0	1.0	0.9917355371900827
85.0	10.0	218.0	1.0	18.0	1.0	1.0	0.8825910931174089
87.0	1.0	94.0	158.0	1823.0	3.0	1.0	0.878131021194605
88.0	304.0	121.0	44.0	5.0	0.0	1.0	0.6413502109704642
89.0	30.0	540.0	248.0	3072.0	3.0	1.0	0.7897172236503857
90.0	0.0	600.0	0.0	891.0	3.0	1.0	0.5975855130784709
92.0	510.0	182.0	0.0	141.0	0.0	1.0	0.6122448979591837
93.0	79.0	296.0	35.0	95.0	1.0	1.0	0.5861386138613861
96.0	13.0	362.0	1.0	1956.0	3.0	1.0	0.8387650085763293
99.0	1314.0	339.0	0.0	91.0	0.0	1.0	0.7534403669724771
101.0	671.0	195.0	0.0	10.0	0.0	1.0	0.7659817351598174
102.0	841.0	773.0	112.0	264.0	0.0	1.0	0.4226130653266332
104.0	883.0	564.0	0.0	43.0	0.0	1.0	0.5926174496644295
105.0	273.0	1166.0	48.0	97.0	1.0	1.0	0.7361111111111112
107.0	306.0	202.0	556.0	2429.0	3.0	1.0	0.6953907815631263
108.0	116.0	470.0	49.0	100.0	1.0	1.0	0.6394557823129252
109.0	20.0	255.0	0.0	1.0	1.0	1.0	0.9239130434782609
112.0	143.0	27.0	0.0	1.0	0.0	1.0	0.8362573099415205
113.0	264.0	1233.0	84.0	3448.0	3.0	1.0	0.6856233843706502
114.0	198.0	71.0	19.0	955.0	3.0	1.0	0.7683024939662108
117.0	11.0	3.0	0.0	10.0	0.0	1.0	0.4583333333333333
118.0	159.0	1397.0	156.0	67.0	1.0	1.0	0.7852726250702642
119.0	301.0	0.0	0.0	0.0	0.0	1.0	1.0
122.0	0.0	0.0	0.0	329.0	3.0	1.0	1.0
123.0	0.0	0.0	0.0	329.0	3.0	1.0	1.0
125.0	404.0	848.0	143.0	1418.0	3.0	1.0	0.5040881621045148
126.0	1360.0	4163.0	318.0	744.0	1.0	1.0	0.6321943811693242
128.0	240.0	1159.0	31.0	4079.0	3.0	1.0	0.7404247594844799
